productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text,preprocessed_review,sentiment,sentiment_score,index,ml_sentiment
B09G9BL5CP,India,29-10-2023,True,4.0,Excellent Camera,"First thing first, checked if the product was original or not. For that, check the following1. If the screen has True Tone option.2. Check the Serial Number for M letter, indicates its new unit.3. Check if IMEI number of the product is same as mentioned on the box.4. Battery Health should be 100.Pros1. Camera is one of the best I have used so far.2. Haptic feedback is very great. I noticed it instantly.3. Battery optimisation is very good. Its been more than a month and I have never charged it more than 85. Still I get a days battery easily.4. OS. I have used Android before this. And change in OS was good change as well.ConsCharge speed is slow. I only charge it when the battery is around 20. And it takes 1 to 1.5 hr to charge.CommentsI dont play any games or do any heavy usage tasks on phone. Its just daily tasks like social media, YouTube, etc.",first thing first checked product original check following screen true tone option check serial number letter indicates new unit check imei number product mentioned box battery health pro camera one best used far haptic feedback great noticed instantly battery optimisation good month never charged still get day battery easily o used android change o good change wellconscharge speed slow charge battery around take hr chargecommentsi dont play game heavy usage task phone daily task like social medium youtube etc,Positive,1,360,Positive
B09G9BL5CP,India,12-03-2024,True,4.0,Nice Handset,Camera quality is just awesome Battery life is also niceOnly problem you will face if you switch from Android is refresh rateAnd don't know but apple keyboard isn't made for chatting or typing in lo al language.,camera quality awesome battery life also niceonly problem face switch android refresh rateand dont know apple keyboard isnt made chatting typing lo al language,Neutral,0,361,Positive
B09G9BL5CP,India,03-01-2024,True,5.0,Impressive Performance and Stunning Camera Quality,"Ive been using the iPhone 13 for the past 34 months, and I am thoroughly impressed with its overall performance. The A15 Bionic chip ensures smooth and lagfree operation, making multitasking a breeze.The camera quality is a standout feature, capturing vivid and detailed photos in various lighting conditions. The Night mode improvements are noticeable, delivering clear and sharp images even in lowlight environments. The Cinematic mode for videos adds a professional touch, creating engaging and dynamic content.The battery life has been reliable, easily lasting a full day with moderate usage. The 120Hz ProMotion display contributes to a silkysmooth experience, enhancing gaming and video playback.The design is sleek and feels premium, while the Ceramic Shield front provides added durability. The introduction of 5G connectivity ensures fast data speeds, enhancing the overall user experience.While the absence of a charger and earphones might be a drawback for some, the iPhone 13s performance, camera capabilities, and design make it a worthwhile upgrade. Highly recommended for those seeking a toptier smartphone experience.",ive using iphone past month thoroughly impressed overall performance bionic chip ensures smooth lagfree operation making multitasking breezethe camera quality standout feature capturing vivid detailed photo various lighting condition night mode improvement noticeable delivering clear sharp image even lowlight environment cinematic mode video add professional touch creating engaging dynamic contentthe battery life reliable easily lasting full day moderate usage hz promotion display contributes silkysmooth experience enhancing gaming video playbackthe design sleek feel premium ceramic shield front provides added durability introduction g connectivity ensures fast data speed enhancing overall user experiencewhile absence charger earphone might drawback iphone performance camera capability design make worthwhile upgrade highly recommended seeking toptier smartphone experience,Neutral,0,362,Positive
B09G9BL5CP,India,27-07-2024,True,5.0,Fantastic phone go for it,If under 45k go for it never get regret,k go never get regret,Neutral,0,363,Positive
B09G9BL5CP,India,07-06-2024,True,4.0,Very nice,Its a awesome,awesome,Neutral,0,364,Positive
B09G9BL5CP,India,19-07-2024,True,5.0,Review,Does it really need review?,really need review,Neutral,0,365,Neutral
B09G9BL5CP,India,12-07-2024,True,5.0,Go for it,Nice product in this price range....Go for it,nice product price rangego,Positive,1,366,Positive
B09G9BL5CP,India,20-07-2024,True,5.0,Quality,Value of money product.brightness display battery all over good,value money productbrightness display battery good,Positive,1,367,Positive
B09G9BL5CP,India,04-08-2024,True,5.0,Worth every penny,"Excellent Processor, Crisp display, stunning camera",excellent processor crisp display stunning camera,Positive,1,368,Positive
B09G9BL5CP,India,06-06-2024,True,4.0,Good,Good but battery problem display is good charger is good sound good performance is good but battery issues,good battery problem display good charger good sound good performance good battery issue,Positive,1,369,Positive
B09G9BL5CP,India,09-08-2024,True,5.0,Sparky,Trend setter,trend setter,Neutral,0,370,Neutral
B09G9BL5CP,India,25-08-2024,True,3.0,Kindly update my bill,NYC,nyc,Neutral,0,371,Neutral
B09G9BL5CP,India,01-11-2023,True,5.0,The most loved is the  honesty. And is good condition  thank you Amazon 😊,Quality wise thank you Amazon,quality wise thank amazon,Neutral,0,372,Positive
B09G9BL5CP,India,06-09-2022,True,5.0,G.O.A.T ( Greatest Of All Time ) 🔥♥️,Damnn first time iphone user and trust me my experience with this one is god damnn unbelievable. it Looks great. Audio Quality is good and the Camera Quality ison another level all over i loved it so much...,damnn first time iphone user trust experience one god damnn unbelievable look great audio quality good camera quality ison another level loved much,Positive,1,373,Positive
B09G9BL5CP,India,21-07-2024,True,1.0,My product is worst,Bad item,bad item,Negative,-1,374,Negative
B09G9BL5CP,India,03-02-2022,True,5.0,"Thanks Amazon for a Prompt delivery of my Genuine iPhone 13, 256 GB Starlight",Thanks a lot Amazon for the early delivery. Thanks to Appario also. Received a genuine iPhone 13 256 GB and it was verified by Apple remote diagnostics. The phone is really awesome.. Camera is more than my expectation and music is unbelievable. Battery is easily giving me 1.5 days of backup.. Amazing experience. Loving it....,thanks lot amazon early delivery thanks appario also received genuine iphone gb verified apple remote diagnostics phone really awesome camera expectation music unbelievable battery easily giving day backup amazing experience loving,Positive,1,375,Positive
B09G9BL5CP,India,28-01-2023,True,4.0,Battery life,Camera is goodLooking elegantBattery is hopeless,camera goodlooking elegantbattery hopeless,Neutral,0,376,Negative
B09G9BL5CP,India,25-03-2022,True,5.0,Beautiful Design,"The iPhone 13s brighter display, longer battery life and powerful cameras make it the best iPhone for the money. But we wish it had faster charging and the iPhone 13 Pro.ProsBrighter displayGreat camerasCompelling Cinematic video modeClassleading performanceVery good battery life",iphone brighter display longer battery life powerful camera make best iphone money wish faster charging iphone proprosbrighter displaygreat camerascompelling cinematic video modeclassleading performancevery good battery life,Positive,1,377,Positive
B09G9BL5CP,India,26-03-2022,True,5.0,Top Notch high quality feel delivered,"Amazing phone , Amazing Battery life , Stunning camera , and the videos are like wooooow , every one is sure to ask you which device did you use to upload these premium quality videos . Battery is rocking gives more than a day backup",amazing phone amazing battery life stunning camera video like wooooow every one sure ask device use upload premium quality video battery rocking give day backup,Positive,1,378,Positive
B09G9BL5CP,India,21-10-2022,True,5.0,Expensive But worth it,Delivery is pretty quick got in one day .Camera quality is very good and phone is supersmooth just like a butter and this is 256 Gb variant .Thanks amazon and Appario for selling original product in well discounted price.,delivery pretty quick got one day camera quality good phone supersmooth like butter gb variant thanks amazon appario selling original product well discounted price,Positive,1,379,Positive
